genus,gbif_key,occurrence_id,scientific_name,event_date,latitude,longitude,record_license,media_license,creator,rights_holder,source_url,download_url,media_extension,photo_id,local_path,bytes,sha256
Ceratitis,5936269220,https://www.inaturalist.org/observations/331401235,"Ceratitis capitata (Wiedemann, 1824)",2023-08-22T15:11:06,37.100886,-8.468472,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,dirtyicecream,dirtyicecream,https://www.inaturalist.org/photos/601185118,https://inaturalist-open-data.s3.amazonaws.com/photos/601185118/medium.jpg,.jpg,601185118,inaturalist/images_medium/ceratitis/5936269220_601185118.jpg,110628,93233be479cca0c3e71ba6a1142c50d3e143a3fddae1724a36295d7cc77816ea
Ceratitis,5936274627,https://www.inaturalist.org/observations/331573903,"Ceratitis capitata (Wiedemann, 1824)",2025-12-21T10:41:02,33.887128,-118.109497,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Salvatore Angius,Salvatore Angius,https://www.inaturalist.org/photos/601537310,https://inaturalist-open-data.s3.amazonaws.com/photos/601537310/medium.jpg,.jpg,601537310,inaturalist/images_medium/ceratitis/5936274627_601537310.jpg,257675,57b9375f8a9fe025015c5cdbedf566aff4a1d11d7c626d5e426dfbc89368e2f7
Ceratitis,5936274990,https://www.inaturalist.org/observations/331861372,"Ceratitis capitata (Wiedemann, 1824)",2025-12-23T14:03:35,37.294422,-121.91356,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,rnguyen0135,rnguyen0135,https://www.inaturalist.org/photos/602124593,https://inaturalist-open-data.s3.amazonaws.com/photos/602124593/medium.jpg,.jpg,602124593,inaturalist/images_medium/ceratitis/5936274990_602124593.jpg,113640,c307696a4b464baa8ca691c15213d17110874329febf6283e066d9f847307714
Ceratitis,5936330059,https://www.inaturalist.org/observations/316717544,"Ceratitis capitata (Wiedemann, 1824)",2025-09-26T11:48,-33.935889,25.547952,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Gerhard Lemmer,Gerhard Lemmer,https://www.inaturalist.org/photos/572252720,https://inaturalist-open-data.s3.amazonaws.com/photos/572252720/medium.jpg,.jpg,572252720,inaturalist/images_medium/ceratitis/5936330059_572252720.jpg,57749,e884c658ad1b832b2443d666e0aefc49b520f6fc2e63293803ceb75f97d49696
Ceratitis,5936356494,https://www.inaturalist.org/observations/331147238,"Ceratitis capitata (Wiedemann, 1824)",2025-12-17T16:21:53,33.943023,-118.349294,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Audrey Morris,Audrey Morris,https://www.inaturalist.org/photos/600661397,https://inaturalist-open-data.s3.amazonaws.com/photos/600661397/medium.jpg,.jpg,600661397,inaturalist/images_medium/ceratitis/5936356494_600661397.jpg,36309,ecfc03cece437e2e884fea55cdb53714be8c2a08cec2e68a6bef702b7b104448
Ceratitis,5938042299,https://www.inaturalist.org/observations/332872166,"Ceratitis capitata (Wiedemann, 1824)",2021-01-15T14:36,44.784024,10.36605,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,frahome,frahome,https://www.inaturalist.org/photos/604197240,https://inaturalist-open-data.s3.amazonaws.com/photos/604197240/medium.jpg,.jpg,604197240,inaturalist/images_medium/ceratitis/5938042299_604197240.jpg,151280,f90e679e6d2e8fcd079e6d8d2723737ec2f9c1ffaa3c835016d4f52b86dfd89f
Ceratitis,5938146170,https://www.inaturalist.org/observations/333590315,"Ceratitis capitata (Wiedemann, 1824)",2026-01-05T11:38,-38.690908,-62.279576,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Maite Etchevarne,Maite Etchevarne,https://www.inaturalist.org/photos/605662431,https://inaturalist-open-data.s3.amazonaws.com/photos/605662431/medium.jpg,.jpg,605662431,inaturalist/images_medium/ceratitis/5938146170_605662431.jpg,53390,3836b380a9a7df85c0321af31cf4802caedbe7f532ab736b669030242c1a1df9
Ceratitis,5938174797,https://www.inaturalist.org/observations/332775621,"Ceratitis capitata (Wiedemann, 1824)",2025-12-30T15:28,26.098317,-80.174566,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,goodbugs,goodbugs,https://www.inaturalist.org/photos/604000566,https://inaturalist-open-data.s3.amazonaws.com/photos/604000566/medium.jpg,.jpg,604000566,inaturalist/images_medium/ceratitis/5938174797_604000566.jpg,33514,9194251159f7f4a725318fdd0a9c2df1214ddd8786f0c10da2f5abe90be4075c
Ceratitis,5938218178,https://www.inaturalist.org/observations/332847338,"Ceratitis capitata (Wiedemann, 1824)",2025-12-31T08:41:05,46.81422,14.856505,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,mag_dar,mag_dar,https://www.inaturalist.org/photos/604147750,https://inaturalist-open-data.s3.amazonaws.com/photos/604147750/medium.jpg,.jpg,604147750,inaturalist/images_medium/ceratitis/5938218178_604147750.jpg,80508,912b023ed37fc7adbdeab4edcff520297ecd3ab05b7d8fba15b54d440464457b
Ceratitis,5938255208,https://www.inaturalist.org/observations/332779138,"Ceratitis capitata (Wiedemann, 1824)",2025-12-30T17:59:56,-35.671763,-63.735903,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://creativecommons.org/publicdomain/zero/1.0/,ferferrari,ferferrari,https://www.inaturalist.org/photos/604010052,https://inaturalist-open-data.s3.amazonaws.com/photos/604010052/medium.jpg,.jpg,604010052,inaturalist/images_medium/ceratitis/5938255208_604010052.jpg,134888,8a3b5652b4f08838de3a817f95fa3808e5a07f9c857deab2d7c0c8370391b5c7
Ceratitis,5938360393,https://www.inaturalist.org/observations/321407503,"Ceratitis quilicii De Meyer, Mwatawala & Virgilio, 2016",2025-10-17T15:52:55,-33.943818,22.4541,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Desiree du Preez,Desiree du Preez,https://www.inaturalist.org/photos/581269601,https://inaturalist-open-data.s3.amazonaws.com/photos/581269601/medium.jpg,.jpg,581269601,inaturalist/images_medium/ceratitis/5938360393_581269601.jpg,139876,5a38954e97a7ad43172dd120e9a6c8efd6cae6d189b38ebbc974d20587a666f4
Ceratitis,5938430171,https://www.inaturalist.org/observations/333352245,"Ceratitis capitata (Wiedemann, 1824)",2022-10-20T13:54,43.594667,13.321956,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Tomas Tamburi,Tomas Tamburi,https://www.inaturalist.org/photos/605181457,https://inaturalist-open-data.s3.amazonaws.com/photos/605181457/medium.jpg,.jpg,605181457,inaturalist/images_medium/ceratitis/5938430171_605181457.jpg,57361,77c36a23a24b2c3399c99da15496ea39001bee7b8b74fd031937b66be9fce2c5
Ceratitis,5938559366,https://www.inaturalist.org/observations/284549738,"Ceratitis capitata (Wiedemann, 1824)",2025-05-04T14:39,-33.386352,18.912422,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Fiona Hellmann,Fiona Hellmann,https://www.inaturalist.org/photos/511392203,https://inaturalist-open-data.s3.amazonaws.com/photos/511392203/medium.jpg,.jpg,511392203,inaturalist/images_medium/ceratitis/5938559366_511392203.jpg,35565,950363d9b1fb7497be133aabd2398e713d6ebc2afc661d8dd6d599dfebab11fd
Ceratitis,5938624858,https://www.inaturalist.org/observations/333445087,"Ceratitis capitata (Wiedemann, 1824)",2026-01-04T15:48:43,40.745255,14.629106,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Pierpaolo Giordano,Pierpaolo Giordano,https://www.inaturalist.org/photos/605369380,https://inaturalist-open-data.s3.amazonaws.com/photos/605369380/medium.jpg,.jpg,605369380,inaturalist/images_medium/ceratitis/5938624858_605369380.jpg,178948,ba6d56b5348c14ff608bf97e21ce6a54586ab9364b97bd61a443b59f20affbb4
Ceratitis,5938677868,https://www.inaturalist.org/observations/333423699,"Ceratitis capitata (Wiedemann, 1824)",2026-01-04T12:42:29,35.14455,33.350002,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,seibei,seibei,https://www.inaturalist.org/photos/605326124,https://inaturalist-open-data.s3.amazonaws.com/photos/605326124/medium.jpg,.jpg,605326124,inaturalist/images_medium/ceratitis/5938677868_605326124.jpg,80072,a21ed7b880d4bb92e5f31b438057a955665e0818ffefc8a5ef21b1e3f00db13f
Ceratitis,5938694234,https://www.inaturalist.org/observations/332747236,"Ceratitis cosyra (Walker, 1849)",2025-01-23T08:42:19,-23.694455,30.599412,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Johan de Bruto,Johan de Bruto,https://www.inaturalist.org/photos/603941395,https://inaturalist-open-data.s3.amazonaws.com/photos/603941395/medium.jpg,.jpg,603941395,inaturalist/images_medium/ceratitis/5938694234_603941395.jpg,246124,6044f295d7969f92ad0f4fb04e9b75afdeaa3fee4e8894d70edba64d16876716
Ceratitis,6129812634,https://www.inaturalist.org/observations/335201685,"Ceratitis capitata (Wiedemann, 1824)",2026-01-18T12:18:38Z,41.166411,-8.598567,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Paulo C Alves,Paulo C Alves,https://www.inaturalist.org/photos/608897315,https://inaturalist-open-data.s3.amazonaws.com/photos/608897315/medium.jpg,.jpg,608897315,inaturalist/images_medium/ceratitis/6129812634_608897315.jpg,52306,2a5e34b40294fad7f4679da0b425a8eee3f0abd9f6e9eaa23e73dacd1508e0b9
Ceratitis,6129866219,https://www.inaturalist.org/observations/334742178,"Ceratitis capitata (Wiedemann, 1824)",2026-01-13T09:53,34.107888,-118.436021,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Eric Cleveland,Eric Cleveland,https://www.inaturalist.org/photos/607954812,https://inaturalist-open-data.s3.amazonaws.com/photos/607954812/medium.jpg,.jpg,607954812,inaturalist/images_medium/ceratitis/6129866219_607954812.jpg,44025,bee8aa5cdff0adfaeea9b662a98c8d1f81746bf4c9b4a305ffc2da649242575f
Ceratitis,6129925024,https://www.inaturalist.org/observations/334972102,"Ceratitis quilicii De Meyer, Mwatawala & Virgilio, 2016",2026-01-01T17:37,-34.416021,19.215167,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Anthony Walton,Anthony Walton,https://www.inaturalist.org/photos/608424963,https://inaturalist-open-data.s3.amazonaws.com/photos/608424963/medium.jpg,.jpg,608424963,inaturalist/images_medium/ceratitis/6129925024_608424963.jpg,64461,403dfc54921a7a60bb876600c0be76c97a4eea7fd16c4dbe5be92fc18f5b4848
Ceratitis,6130042433,https://www.inaturalist.org/observations/334637784,"Ceratitis capitata (Wiedemann, 1824)",2026-01-13T19:57Z,53.273775,-6.255951,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,jnerin,jnerin,https://www.inaturalist.org/photos/607746121,https://inaturalist-open-data.s3.amazonaws.com/photos/607746121/medium.jpg,.jpg,607746121,inaturalist/images_medium/ceratitis/6130042433_607746121.jpg,77735,91dda29cd552bb9e5a2cea1a2260c6bb3840bc1ab27cc8f37fc50be1a5bdff94
Ceratitis,6130047607,https://www.inaturalist.org/observations/335922440,"Ceratitis capitata (Wiedemann, 1824)",2024-04-13T15:44:18,32.179767,34.905058,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Arik Dorfman,Arik Dorfman,https://www.inaturalist.org/photos/610350357,https://inaturalist-open-data.s3.amazonaws.com/photos/610350357/medium.jpg,.jpg,610350357,inaturalist/images_medium/ceratitis/6130047607_610350357.jpg,95237,670ad77117a1eb8cec789facc7e572de32db4f4e726c7461602ee786b3cebf23
Ceratitis,6130114346,https://www.inaturalist.org/observations/334853640,"Ceratitis capitata (Wiedemann, 1824)",2026-01-15T08:28:46Z,38.631853,-8.920269,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Afonso Santos,Afonso Santos,https://www.inaturalist.org/photos/608184007,https://inaturalist-open-data.s3.amazonaws.com/photos/608184007/medium.jpg,.jpg,608184007,inaturalist/images_medium/ceratitis/6130114346_608184007.jpg,89438,bacfeca527cb391aecdb546e104a4a7c9767d1e41fc798fbad9b912bff7faf81
Ceratitis,6130224599,https://www.inaturalist.org/observations/334332561,"Ceratitis capitata (Wiedemann, 1824)",2026-01-11T11:09,39.539447,-0.4325,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,buergilinda,buergilinda,https://www.inaturalist.org/photos/613402466,https://inaturalist-open-data.s3.amazonaws.com/photos/613402466/medium.jpg,.jpg,613402466,inaturalist/images_medium/ceratitis/6130224599_613402466.jpg,145839,8deddddb062929e0526d53c6868f3f77f944fbafb61f7ea4f84688e5218f6f12
Ceratitis,6130323642,https://www.inaturalist.org/observations/335669054,"Ceratitis capitata (Wiedemann, 1824)",2026-01-21T15:32,26.286633,-80.134791,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://creativecommons.org/licenses/by/4.0/,Dennis Vollmar,Dennis Vollmar,https://www.inaturalist.org/photos/609836040,https://inaturalist-open-data.s3.amazonaws.com/photos/609836040/medium.jpg,.jpg,609836040,inaturalist/images_medium/ceratitis/6130323642_609836040.jpg,28224,62987fe9f12a06d127e68c4e6e27c344565756ce90597cba6fb632269aec6c68
Ceratitis,6130363196,https://www.inaturalist.org/observations/335610785,"Ceratitis cosyra (Walker, 1849)",2025-01-20T04:16,-22.404718,26.676213,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,botswanabugs,botswanabugs,https://www.inaturalist.org/photos/609716624,https://inaturalist-open-data.s3.amazonaws.com/photos/609716624/medium.jpg,.jpg,609716624,inaturalist/images_medium/ceratitis/6130363196_609716624.jpg,226611,13afc644f106062130c40d51e8cd9cba9c153f7cca1d5766a59b27039b363ef8
Ceratitis,6130374136,https://www.inaturalist.org/observations/328813671,"Ceratitis capitata (Wiedemann, 1824)",2025-11-27T14:29:37,37.342288,-121.8694,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,kela1127,kela1127,https://www.inaturalist.org/photos/595910934,https://inaturalist-open-data.s3.amazonaws.com/photos/595910934/medium.jpg,.jpg,595910934,inaturalist/images_medium/ceratitis/6130374136_595910934.jpg,211024,77dec10885174571404da60f5cc033f67ef820dc8287917736f6bc196e6e6190
Ceratitis,6130410746,https://www.inaturalist.org/observations/334979137,"Ceratitis capitata (Wiedemann, 1824)",2026-01-16T19:52:48Z,38.604676,-9.141583,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Cristina Peixinhos,Cristina Peixinhos,https://www.inaturalist.org/photos/608443565,https://inaturalist-open-data.s3.amazonaws.com/photos/608443565/medium.jpg,.jpg,608443565,inaturalist/images_medium/ceratitis/6130410746_608443565.jpg,110059,f9918008f5c3382cc7a3e6465422e9938a318543102fe7a58f1a28a074a1624c
Ceratitis,6130449224,https://www.inaturalist.org/observations/336256341,"Ceratitis capitata (Wiedemann, 1824)",2026-01-26T09:43:28,34.095268,-118.311966,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,magusziad,magusziad,https://www.inaturalist.org/photos/611012334,https://inaturalist-open-data.s3.amazonaws.com/photos/611012334/medium.jpg,.jpg,611012334,inaturalist/images_medium/ceratitis/6130449224_611012334.jpg,76046,c521a7dd3f1df83c536373163cfd887f3f1c6686b4ba29e38580249c6fe685aa
Ceratitis,6130579018,https://www.inaturalist.org/observations/323323819,"Ceratitis capitata (Wiedemann, 1824)",2025-10-26T21:56:20Z,51.491389,-0.150335,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,adaminleyton,adaminleyton,https://www.inaturalist.org/photos/585012736,https://inaturalist-open-data.s3.amazonaws.com/photos/585012736/medium.jpg,.jpg,585012736,inaturalist/images_medium/ceratitis/6130579018_585012736.jpg,124818,ee1d2791b09b3be06eebc0f8b549df981fcaa1333c39820a5e5bce496d207cff
Ceratitis,6130600373,https://www.inaturalist.org/observations/334276544,"Ceratitis capitata (Wiedemann, 1824)",2026-01-10T11:30,37.429693,-122.126895,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://creativecommons.org/publicdomain/zero/1.0/,Anne Parsons,Anne Parsons,https://www.inaturalist.org/photos/607007922,https://inaturalist-open-data.s3.amazonaws.com/photos/607007922/medium.jpg,.jpg,607007922,inaturalist/images_medium/ceratitis/6130600373_607007922.jpg,176707,441c6f0778887a219be6a042127d5c6ce0377a6a92cfb99cdd7434666eb1c994
Ceratitis,6130765651,https://www.inaturalist.org/observations/335259197,"Ceratitis capitata (Wiedemann, 1824)",2026-01-18T12:45,37.356547,-6.0362,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Mario Ruiz,Mario Ruiz,https://www.inaturalist.org/photos/609008794,https://inaturalist-open-data.s3.amazonaws.com/photos/609008794/medium.jpg,.jpg,609008794,inaturalist/images_medium/ceratitis/6130765651_609008794.jpg,28600,0e9f1e0dc903c5cab68a024b92e2e453f6bd39db19f4b7e095ba47eb44ae668f
Ceratitis,6130846935,https://www.inaturalist.org/observations/334017118,"Ceratitis capitata (Wiedemann, 1824)",2022-10-07T13:52:54,38.659142,-9.173675,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Rodrigo Pica,Rodrigo Pica,https://www.inaturalist.org/photos/606480804,https://inaturalist-open-data.s3.amazonaws.com/photos/606480804/medium.jpg,.jpg,606480804,inaturalist/images_medium/ceratitis/6130846935_606480804.jpg,144478,1a35a78d502be7776afe22c8f61a5428496215c59ca633b14560ac8670c66f3d
Ceratitis,6130908715,https://www.inaturalist.org/observations/334382491,"Ceratitis capitata (Wiedemann, 1824)",2026-01-11T19:06,50.08301,8.57817,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,magnussinus,magnussinus,https://www.inaturalist.org/photos/607224322,https://inaturalist-open-data.s3.amazonaws.com/photos/607224322/medium.jpg,.jpg,607224322,inaturalist/images_medium/ceratitis/6130908715_607224322.jpg,28467,d7786bdb5ba05eae3310c6b0055c79e9ede5eeb3e0ac36ab8ff89a4c2c69320f
Ceratitis,6131105230,https://www.inaturalist.org/observations/335765985,"Ceratitis capitata (Wiedemann, 1824)",2026-01-22T12:28,34.126927,-118.209909,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://creativecommons.org/publicdomain/zero/1.0/,Diego Blanco,Diego Blanco,https://www.inaturalist.org/photos/610030616,https://inaturalist-open-data.s3.amazonaws.com/photos/610030616/medium.jpg,.jpg,610030616,inaturalist/images_medium/ceratitis/6131105230_610030616.jpg,44838,afa689479c7486d130940bd531b67b930a764aa51716aa7aaae0c386b8997d05
Ceratitis,6131235440,https://www.inaturalist.org/observations/336232244,"Ceratitis capitata (Wiedemann, 1824)",2026-01-26T14:07:09,51.148719,12.650917,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Janis,Janis,https://www.inaturalist.org/photos/610962425,https://inaturalist-open-data.s3.amazonaws.com/photos/610962425/medium.jpg,.jpg,610962425,inaturalist/images_medium/ceratitis/6131235440_610962425.jpg,192275,6eb8a8b75b843fd070507124eccf6161fa151dd4242a0ff65d649711e24db201
Ceratitis,6131290177,https://www.inaturalist.org/observations/335497696,"Ceratitis capitata (Wiedemann, 1824)",2026-01-19T20:57:17,56.14702,9.978479,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Emil Skovgaard Brandtoft,Emil Skovgaard Brandtoft,https://www.inaturalist.org/photos/609490218,https://inaturalist-open-data.s3.amazonaws.com/photos/609490218/medium.jpg,.jpg,609490218,inaturalist/images_medium/ceratitis/6131290177_609490218.jpg,91962,bf9edced76ca2e9ac6dd39e3dc2064a9f841d9ff667f6455467b7b1828f4b7e0
Ceratitis,6131308561,https://www.inaturalist.org/observations/335397807,"Ceratitis capitata (Wiedemann, 1824)",2026-01-19T16:08,53.787072,7.851298,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,David Kaliss,David Kaliss,https://www.inaturalist.org/photos/609289585,https://inaturalist-open-data.s3.amazonaws.com/photos/609289585/medium.jpg,.jpg,609289585,inaturalist/images_medium/ceratitis/6131308561_609289585.jpg,27580,a40d424fef7a73a33db6bbea272db934ab2802f6a68cb03aa3d4011247aaf5c4
Ceratitis,6131336826,https://www.inaturalist.org/observations/333960791,"Ceratitis capitata (Wiedemann, 1824)",2026-01-08T12:27,54.853721,23.792872,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,"Darau, Blė","Darau, Blė",https://www.inaturalist.org/photos/606367643,https://inaturalist-open-data.s3.amazonaws.com/photos/606367643/medium.jpg,.jpg,606367643,inaturalist/images_medium/ceratitis/6131336826_606367643.jpg,22975,fcdf4dfc307d62485972208be5e3258629076bf06366a32c6b2d2f4a95e1f999
Ceratitis,6131381827,https://www.inaturalist.org/observations/333916664,"Ceratitis capitata (Wiedemann, 1824)",2024-09-19T12:09:47,43.572133,13.198897,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Tomas Tamburi,Tomas Tamburi,https://www.inaturalist.org/photos/606278448,https://inaturalist-open-data.s3.amazonaws.com/photos/606278448/medium.jpg,.jpg,606278448,inaturalist/images_medium/ceratitis/6131381827_606278448.jpg,196125,1ea2ac9b5ade9cce8d7a8e1ff8cebb6d7145e9153b666ba023b146ca577ea45f
Ceratitis,6131409487,https://www.inaturalist.org/observations/335724089,"Ceratitis capitata (Wiedemann, 1824)",2026-01-22T17:15:36,37.383694,-6.031978,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,ainhoa,ainhoa,https://www.inaturalist.org/photos/609950166,https://inaturalist-open-data.s3.amazonaws.com/photos/609950166/medium.jpg,.jpg,609950166,inaturalist/images_medium/ceratitis/6131409487_609950166.jpg,104981,df3e25f88ed426677cd3d27498e94e078b87471bd82658bff64d8525490c8af2
Ceratitis,6131412674,https://www.inaturalist.org/observations/334939409,"Ceratitis cosyra (Walker, 1849)",2026-01-16T04:56,-22.404718,26.676213,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,botswanabugs,botswanabugs,https://www.inaturalist.org/photos/608361227,https://inaturalist-open-data.s3.amazonaws.com/photos/608361227/medium.jpg,.jpg,608361227,inaturalist/images_medium/ceratitis/6131412674_608361227.jpg,274428,4b67aac966904fca328da0d47725395f8f9ba9907df2c8431656630453c3a1a4
Ceratitis,6131413680,https://www.inaturalist.org/observations/334229853,"Ceratitis capitata (Wiedemann, 1824)",2026-01-10T16:43:49Z,38.900901,-9.075766,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Tiago Martins,Tiago Martins,https://www.inaturalist.org/photos/606912038,https://inaturalist-open-data.s3.amazonaws.com/photos/606912038/medium.jpg,.jpg,606912038,inaturalist/images_medium/ceratitis/6131413680_606912038.jpg,94687,bfb8c5af37fbc7ae412d5ad53a3c23a387ec73c6adc985f6ac38eb2d3345115f
Ceratitis,6131473308,https://www.inaturalist.org/observations/334207594,"Ceratitis capitata (Wiedemann, 1824)",2026-01-10T13:40,35.891123,14.482084,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,ciarlo_james,ciarlo_james,https://www.inaturalist.org/photos/606866932,https://inaturalist-open-data.s3.amazonaws.com/photos/606866932/medium.jpg,.jpg,606866932,inaturalist/images_medium/ceratitis/6131473308_606866932.jpg,85658,08ad302b6d2e03d6e7b9c776ea3d6ac3170dc858c44f798068ad03307b48e2e1
Ceratitis,6131556575,https://www.inaturalist.org/observations/334407350,"Ceratitis capitata (Wiedemann, 1824)",2026-01-11T13:35:33,34.178888,-118.002846,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Kikster,Kikster,https://www.inaturalist.org/photos/607276727,https://inaturalist-open-data.s3.amazonaws.com/photos/607276727/medium.jpg,.jpg,607276727,inaturalist/images_medium/ceratitis/6131556575_607276727.jpg,347649,9c05f1ac2e7299d7fa268a12236d87c976ecfc96dc90428ddda0e7c477902ac8
Ceratitis,6131587784,https://www.inaturalist.org/observations/335143418,"Ceratitis capitata (Wiedemann, 1824)",2026-01-17T11:59:52,37.354555,-121.855858,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,kamedaphor,kamedaphor,https://www.inaturalist.org/photos/608780215,https://inaturalist-open-data.s3.amazonaws.com/photos/608780215/medium.jpg,.jpg,608780215,inaturalist/images_medium/ceratitis/6131587784_608780215.jpg,214205,ede3306a062e86e0f1d92c9368e43a460ce4738264b739e95fa7c6c715a5a81e
Ceratitis,6131620695,https://www.inaturalist.org/observations/334620370,"Ceratitis capitata (Wiedemann, 1824)",2026-01-13T08:45,34.150097,-117.992622,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,kourtney smith,kourtney smith,https://www.inaturalist.org/photos/607713791,https://inaturalist-open-data.s3.amazonaws.com/photos/607713791/medium.jpg,.jpg,607713791,inaturalist/images_medium/ceratitis/6131620695_607713791.jpg,64415,218e13c5623e7bfa38d292e993936ceac823d831ddf9ba4a08e62d71ee874715
Ceratitis,6133054749,https://www.inaturalist.org/observations/336873345,"Ceratitis capitata (Wiedemann, 1824)",2026-01-31T14:09:36,-24.819086,-65.405672,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Daniel Ayola,Daniel Ayola,https://www.inaturalist.org/photos/612263145,https://inaturalist-open-data.s3.amazonaws.com/photos/612263145/medium.jpg,.jpg,612263145,inaturalist/images_medium/ceratitis/6133054749_612263145.jpg,173377,e0e25de6667eff3b9afba8eb5e49b96cf4382b8baa6e90f96ba21a22d388c62e
Ceratitis,6133157128,https://www.inaturalist.org/observations/336005783,"Ceratitis capitata (Wiedemann, 1824)",2026-01-24T12:40,-34.857444,-56.157688,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Pablo Balduvino,Pablo Balduvino,https://www.inaturalist.org/photos/610507485,https://inaturalist-open-data.s3.amazonaws.com/photos/610507485/medium.jpg,.jpg,610507485,inaturalist/images_medium/ceratitis/6133157128_610507485.jpg,33402,71c5e74f54cee0f0a7919d4231ad167ab336a8995f77f6a7c4f0c47fb329659d
